cell_id,orientations,mean_responses,sem_responses,fit_params,r_squared,osi
1346,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[1.0359085  0.8942771  0.17113346 0.1779711  0.31943607 0.5960084
 0.3304111  0.5424688  0.49165985 1.2236425  0.9315038  0.7488543
 0.18941182 0.44812292 0.39556682 0.57750964 0.63807213 0.9626473 ]","[0.25182464 0.23621313 0.063453   0.05035441 0.0861658  0.11458684
 0.06771985 0.16763592 0.14004754 0.35202833 0.15482897 0.46574691
 0.05789689 0.16242978 0.10795447 0.21698451 0.13818103 0.41240801]","{'amplitude': 1.869173354812071, 'preferred_orientation': 188.1064286183138, 'sigma': 9.740571435241861, 'offset': 0.4690147821788546}",0.5854513213514323,0.4990807281078501
1354,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.3255881  0.23420975 0.36399683 0.27954078 0.8415285  0.39475685
 3.7760153  3.113003   1.3752002  0.28769928 0.30604735 0.29924527
 0.3049807  0.70253533 0.49370313 2.5312626  3.117784   0.77166164]","[0.03752441 0.03102086 0.05640697 0.04646852 0.19112709 0.08103118
 0.29786012 0.13056724 0.2487594  0.03933676 0.04166299 0.07309193
 0.07078428 0.10514287 0.22896187 0.30487218 0.25467385 0.16376818]","{'amplitude': 6.971889640840813, 'preferred_orientation': 130.76110146384275, 'sigma': 14.550061658121123, 'offset': 0.37872691670780345}",0.9291111480371201,0.8214982947265369
1356,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.70065796 1.4338279  1.4513093  0.50826895 0.4281842  0.36812046
 0.59586364 0.45588222 0.4913677  0.67559284 1.4111251  1.1693033
 0.48253995 0.44097844 0.36006114 0.6295539  0.5499988  0.55660623]","[0.21682004 0.43661526 0.22735127 0.08604011 0.08223627 0.07582722
 0.06063817 0.08781718 0.08038202 0.08949865 0.13720973 0.17298705
 0.06011826 0.06780617 0.07506903 0.11098385 0.04692608 0.08068287]","{'amplitude': 2.2702076028901974, 'preferred_orientation': 28.12971365774129, 'sigma': 14.22334991413646, 'offset': 0.4814623495930785}",0.9434200160907753,0.5410335436488555
1367,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.82115114 0.8338157  0.7942345  0.54576784 0.66973925 0.55792475
 0.8523101  0.58495456 0.59277904 0.66109735 1.922313   2.73744
 1.0496016  0.8767895  0.62000847 0.48508954 0.5496083  0.65222955]","[0.15956932 0.13300057 0.15007378 0.04000767 0.10408314 0.05406627
 0.18081765 0.09291448 0.10230828 0.08653864 0.52533703 0.54262449
 0.18425268 0.06125813 0.08117438 0.05458779 0.03371831 0.10706797]","{'amplitude': 2.504419008494447, 'preferred_orientation': 213.54862546607316, 'sigma': 13.191942530497101, 'offset': 0.6481748144516994}",0.4907952039314222,0.4913401803446586
1377,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[2.9626498  3.8846648  5.7755637  4.6580915  1.659271   0.39291227
 0.51312613 0.76141274 2.6673763  3.682175   4.446172   5.652122
 4.5644827  2.1435146  0.3312273  0.42472    0.7086055  2.4012983 ]","[0.26957818 0.52379294 0.24324381 0.17359981 0.28427567 0.08992248
 0.07964183 0.14081646 0.36038358 0.4110304  0.41123531 0.12722349
 0.23486483 0.33736093 0.06395287 0.14625418 0.19766164 0.25256564]","{'amplitude': 9.507633255737243, 'preferred_orientation': 35.708275321733204, 'sigma': 28.53266000224506, 'offset': 0.8053134445246551}",0.8650329714754783,0.729084114253163
1397,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.6715853  1.1268942  0.7448993  0.23334397 0.32642737 0.50041246
 0.43900278 0.3225991  0.30484712 0.5861477  1.1340253  0.66830677
 0.4062767  0.334241   0.587677   0.35114846 0.30865884 0.37493303]","[0.17205092 0.20445936 0.17372527 0.03573001 0.06346053 0.03771966
 0.05595561 0.06842805 0.09223081 0.2052357  0.33322544 0.08903037
 0.09134222 0.0636079  0.0828779  0.06616902 0.05916974 0.11422603]","{'amplitude': 1.5350323614944612, 'preferred_orientation': 201.32500815319992, 'sigma': 14.119637485912495, 'offset': 0.37307609857403723}",0.9034849289726702,0.5070570213495538
1403,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.54854953 0.9924041  2.032524   1.6317663  2.58107    0.6899642
 0.89053804 0.8471906  0.6316319  0.80691004 0.65454894 1.1778612
 1.3213379  1.3634143  0.70617133 0.9077392  0.52413964 0.95226985]","[0.0746027  0.13891378 0.44364139 0.46952892 0.72672361 0.08514939
 0.10973981 0.06374172 0.08862905 0.07210906 0.13098831 0.17430375
 0.31436966 0.2373261  0.12400678 0.12510958 0.05562714 0.09481371]","{'amplitude': 2.239541935267381, 'preferred_orientation': 63.88527413997437, 'sigma': 23.702874530146506, 'offset': 0.700511652756852}",0.5516118430483529,0.4432644791861639
1414,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.40691528 0.39306104 0.44154322 0.340334   0.6311667  0.20304498
 0.221362   0.23440577 0.40839344 0.5717261  0.5758953  0.3917883
 0.9291233  0.76021063 0.30312356 0.20942575 0.36015472 0.502989  ]","[0.05985077 0.02794923 0.09535107 0.07470539 0.19876361 0.04235291
 0.02802704 0.04739886 0.09008737 0.12714083 0.07404746 0.08340404
 0.52065974 0.10194325 0.05577871 0.04138061 0.19532641 0.07317822]","{'amplitude': 4.335478990708454, 'preferred_orientation': 250.26071456173892, 'sigma': 4.98923931197207, 'offset': 0.3731306127222028}",0.40832630276196946,0.743904927641926
1429,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.72647274 0.45946637 0.9527763  0.6532005  0.49467358 0.7408153
 0.67079353 0.6405152  0.51346254 0.54521227 0.6670716  0.7365004
 0.7358086  0.66353047 0.47797298 0.38339373 0.5451929  0.4741236 ]","[0.13948858 0.07883301 0.33952336 0.19463459 0.08580282 0.16173523
 0.10457997 0.13683217 0.11343623 0.10649235 0.12834956 0.18329561
 0.33555022 0.25913541 0.03940418 0.14201827 0.08579356 0.03282561]","{'amplitude': 2.1565084349232375, 'preferred_orientation': 48.85956535146581, 'sigma': 5.3452495332226615, 'offset': 0.5716211446340911}",0.43380677739720064,0.4853729070449383
1442,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.50745255 0.64411116 0.8701151  0.9995302  0.58562887 0.4172142
 0.46480745 0.42965186 0.61642635 1.356884   1.4173031  0.8518572
 0.9203408  0.76741946 0.53351    0.38499576 0.5909935  0.60680604]","[0.10246091 0.17408315 0.23483971 0.30356091 0.17739859 0.0538361
 0.05947004 0.06780217 0.14242698 0.36063769 0.36654082 0.11445413
 0.17633012 0.24809258 0.13836053 0.08956374 0.1938287  0.10155508]","{'amplitude': 1.1083499781350923, 'preferred_orientation': 209.17667305719567, 'sigma': 34.1222812300331, 'offset': 0.4730153385136237}",0.4612803108577169,0.3539663525685932
1454,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.29159057 0.38589793 0.55003786 0.35674727 0.317999   0.46782097
 1.4048152  0.9911278  0.43782324 0.35172656 0.4207669  0.62764406
 0.44054615 0.40853298 0.20126796 1.0576673  1.4448318  0.7084904 ]","[0.08852463 0.07726243 0.15741817 0.15418651 0.05613226 0.18869521
 0.21284428 0.17065989 0.0408617  0.05499394 0.05502097 0.10002078
 0.12392558 0.08581133 0.08091898 0.12440976 0.25146711 0.1147454 ]","{'amplitude': 2.322006789085162, 'preferred_orientation': 310.2288002712503, 'sigma': 11.8106087103201, 'offset': 0.4130773265283964}",0.8363522233216767,0.5842531729897893
1456,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.37837976 0.57653785 0.37454045 0.5172605  0.56780344 0.7370653
 0.7234825  0.60850453 0.5502502  0.5267401  0.7572787  0.72936434
 0.5814247  0.7634909  1.2479218  1.5136999  0.7677485  0.77102673]","[0.06641783 0.06466907 0.05167426 0.16580265 0.07429885 0.1242582
 0.16122167 0.06805416 0.04842372 0.13003794 0.16126048 0.16365894
 0.26555176 0.1775323  0.1472687  0.31482431 0.14544737 0.27922498]","{'amplitude': 1.1852097954254008, 'preferred_orientation': 292.7535491365727, 'sigma': 15.869174106932594, 'offset': 0.5741853544043407}",0.5079295179837664,0.34038662756713856
1461,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.8601215  0.98684984 0.68474674 0.5909666  0.57801056 0.9710513
 0.6723976  0.51258916 0.64457786 0.8031824  1.2512803  0.75256985
 0.6065896  0.61600447 0.7590883  0.70292985 0.5253895  1.0492278 ]","[0.09551425 0.20728368 0.08343722 0.07696263 0.09096456 0.26843465
 0.05931221 0.06894801 0.15123292 0.03376975 0.29480475 0.13953751
 0.08844982 0.10546292 0.09134459 0.08967143 0.05671545 0.27988934]","{'amplitude': 0.9376105348191512, 'preferred_orientation': 195.88657975050597, 'sigma': 10.376215512986146, 'offset': 0.6858958034834504}",0.4922639708947877,0.25470284880734073
1491,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[1.5712177  1.689777   0.815696   0.53506786 0.65501446 0.7336906
 0.64267313 0.5100405  1.2646716  1.8580909  2.2807326  0.55751777
 0.47122565 0.6671613  0.7367965  0.6997298  0.5543757  1.5393019 ]","[0.39275839 0.3699156  0.14216259 0.05170462 0.0622723  0.07508392
 0.14995969 0.1039006  0.33477488 0.2236767  0.30572403 0.0958969
 0.06854416 0.13380135 0.08874473 0.12313167 0.07498981 0.25359795]","{'amplitude': 3.148195508447527, 'preferred_orientation': 191.28107911791116, 'sigma': 12.361269187348201, 'offset': 0.7208066741056245}",0.7392799297951076,0.5219656992161431
1493,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.5819266  0.5420852  0.7005804  0.58297366 2.1697044  0.8748754
 0.57072103 0.43973386 0.73133886 0.7970653  0.6082105  0.51229066
 0.51587564 2.0810761  0.6632711  0.52244496 0.586362   0.6587328 ]","[0.04669387 0.0563998  0.08978952 0.0665203  0.37558528 0.04686454
 0.0543787  0.04961855 0.12188124 0.0809978  0.05797005 0.08975776
 0.06656378 0.36806919 0.08613039 0.05551018 0.0854632  0.07156485]","{'amplitude': 11.544272173792418, 'preferred_orientation': 87.61791246353985, 'sigma': 4.673506854327607, 'offset': 0.5964529567172134}",0.965240140891165,0.8287295448645108
1497,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.7389784  1.1147463  2.469255   0.6718476  0.53882754 0.50010425
 1.1289946  0.57348216 0.69977796 1.0245855  1.0778649  1.2098242
 0.59401846 0.5727813  0.43471727 0.9529496  0.9946632  0.92525923]","[0.06333715 0.15294396 0.65984061 0.07937332 0.0845527  0.14008853
 0.17095944 0.05878537 0.11045416 0.13204784 0.10025746 0.10334742
 0.08813606 0.0612323  0.0786685  0.25261443 0.0862318  0.12702976]","{'amplitude': 9.57480024586108, 'preferred_orientation': 31.411535393258507, 'sigma': 5.007971369316311, 'offset': 0.7393562307631624}",0.6039684874381024,0.7640143802723429
1505,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.3347591  0.6520567  2.127496   1.6578012  0.48425493 0.46340287
 0.50615084 0.26406842 0.22886175 0.29054123 0.5489127  1.9266009
 1.5164667  0.3987593  0.43106705 0.4153528  0.40910488 0.25569558]","[0.04343777 0.07538869 0.15487334 0.20248505 0.07079671 0.05470556
 0.1098452  0.05027013 0.05293656 0.03346247 0.08381219 0.14649395
 0.13359543 0.05400719 0.05174399 0.08658977 0.05245325 0.0683773 ]","{'amplitude': 3.879916195686073, 'preferred_orientation': 47.26984245774429, 'sigma': 13.296997862366542, 'offset': 0.35815165503713975}",0.9808160993551922,0.7303340293631704
1508,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.29111642 0.33702272 0.6445129  0.2598147  0.24994355 0.6531093
 1.4845676  0.50456643 0.24925683 0.31741098 0.3637059  0.33866107
 0.19409221 0.15896945 0.36605102 0.45185003 0.44741613 0.26490274]","[0.0268565  0.05491389 0.24797442 0.04879664 0.0451675  0.19892253
 0.30246509 0.2786086  0.03623276 0.04066887 0.04712732 0.08466651
 0.03921105 0.03409041 0.05208722 0.14656976 0.12283463 0.05614794]","{'amplitude': 1.331119792254423, 'preferred_orientation': 119.33021694538155, 'sigma': 12.352665173483269, 'offset': 0.3063334040172299}",0.5112208706447547,0.5206900262326363
1512,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[1.854373   2.47132    2.68412    0.68131846 0.8180446  0.4524152
 0.5190656  0.87538445 2.3055804  1.907347   1.73827    3.0922828
 0.7919267  1.0150461  0.6106659  0.5589886  1.8745928  2.1877966 ]","[0.36460459 0.53263982 0.23160551 0.06436851 0.07348521 0.08721885
 0.07015497 0.2134293  0.61083234 0.27882545 0.33173637 0.80120426
 0.15486975 0.13505212 0.08272266 0.1001597  0.36605006 0.35763072]","{'amplitude': 3.070671804743358, 'preferred_orientation': 202.3050925794812, 'sigma': 23.829678166458738, 'offset': 0.9799788082455003}",0.4451362498346041,0.43875310504276616
1520,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.32318142 0.5264697  0.48540103 0.668864   2.8023086  1.6288109
 0.8147764  0.4162016  0.39500535 0.4703471  0.593459   0.544557
 0.5905113  2.4251688  1.2108636  0.7732534  0.5293378  0.41979274]","[0.06845022 0.08680009 0.05207898 0.11810293 0.12863211 0.2090019
 0.0736326  0.05216322 0.03586013 0.06963227 0.13666548 0.11595102
 0.1145097  0.13810326 0.22698581 0.10244953 0.05438475 0.09580048]","{'amplitude': 4.757475479793778, 'preferred_orientation': 85.36075487058643, 'sigma': 10.569954939357538, 'offset': 0.517866938233558}",0.9551696158057641,0.6966634979469979
1529,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.6180409  0.43006966 1.0388836  0.61437774 0.5737449  0.7226769
 0.3008592  0.35335475 0.36519915 0.27688873 0.6081652  0.755864
 0.45824018 0.7632302  0.85554135 2.2023237  0.34594145 0.37545675]","[0.16119954 0.05849956 0.26073648 0.12677462 0.18655367 0.11564956
 0.07486912 0.07281754 0.07090685 0.04932662 0.11076295 0.12326784
 0.06085515 0.13056019 0.29278158 0.62989211 0.08896404 0.08551998]","{'amplitude': 5.710276575983563, 'preferred_orientation': 291.3995205082638, 'sigma': 5.1560358014896925, 'offset': 0.5412471709677915}",0.2790644320726061,0.7250900620570205
1536,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[1.2048686  1.149416   1.9461715  0.46505427 1.0415435  2.5467312
 0.90632915 0.6789292  0.7401906  0.8759766  1.2521194  0.6645888
 0.47321552 0.66887987 1.5044621  1.2247748  0.5126529  1.0935493 ]","[0.40292113 0.17338358 0.37518922 0.09848648 0.348626   0.59849823
 0.26275759 0.20665628 0.15420517 0.15804855 0.35676039 0.13927047
 0.03898011 0.12464159 0.36799315 0.23939286 0.1205155  0.36651578]","{'amplitude': 1.7910328233995596, 'preferred_orientation': 102.63990577025979, 'sigma': -0.22686776242505857, 'offset': 1.0527474086184876}",9.796347888446633e-08,0.2984048853482822
1538,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.40526053 0.33499557 0.2690006  0.2575066  0.34091872 0.23294488
 0.3701342  0.6305403  0.29662943 0.2963891  0.3317017  0.24470645
 0.21707973 0.23590481 0.39200097 0.38040704 1.2119131  0.3743511 ]","[0.0712125  0.06705261 0.04506857 0.03312492 0.06306975 0.05361771
 0.10771568 0.11868273 0.04162005 0.03159455 0.05648875 0.04915979
 0.04044885 0.02777253 0.07468987 0.07909925 0.31164463 0.03896134]","{'amplitude': 1.2654693482787536, 'preferred_orientation': 318.54837603053323, 'sigma': 9.087533256021262, 'offset': 0.29650728392878556}",0.7565682172035343,0.5162023784804041
1543,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.9257145  1.2798026  0.71831024 0.49200326 0.45589346 0.3273679
 0.23413247 0.35058534 0.52259696 0.6759321  1.398603   1.0188465
 0.33577693 0.5477468  0.32599622 0.3418405  0.40258363 0.61294436]","[0.17003598 0.31989203 0.06472533 0.10347731 0.07502419 0.07846468
 0.04543673 0.06936342 0.10828605 0.08144537 0.28450166 0.151254
 0.05238394 0.1300734  0.03331304 0.1061216  0.07279393 0.07632948]","{'amplitude': 1.8784927703093903, 'preferred_orientation': 200.79624807894837, 'sigma': 16.10582045479745, 'offset': 0.40075185362675825}",0.8881629913144314,0.5395640360143783
1548,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.3732194  0.4762169  0.48896816 0.3392738  0.71109104 1.2823732
 0.57287943 0.447893   0.30006373 0.4296432  0.40581018 0.48215282
 0.42456073 0.4279971  1.9652741  0.5218477  0.3475582  0.43982416]","[0.05432196 0.06757395 0.04178654 0.03880087 0.16716251 0.13008939
 0.0999706  0.06825101 0.07551535 0.10671719 0.04147038 0.03199495
 0.06076592 0.09728611 0.41078337 0.06169403 0.07617895 0.091149  ]","{'amplitude': 2.423569173024873, 'preferred_orientation': 279.6408155060693, 'sigma': 9.706751273330836, 'offset': 0.4128989770212021}",0.8885572361604606,0.5947168089605163
1549,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.45438808 0.4696598  0.49193335 0.32421052 0.94448066 0.54494226
 1.2567205  0.34696478 0.35036498 0.3772608  0.55916965 0.33774197
 0.39884388 0.3702399  0.4880448  0.45786577 0.45032522 0.49250564]","[0.0355882  0.05117059 0.04761467 0.07624077 0.36249484 0.09478206
 0.34516623 0.0398537  0.06808801 0.03637489 0.05459139 0.0247341
 0.03782715 0.06353034 0.10165714 0.06539527 0.05446509 0.06236747]","{'amplitude': 2.8556004805863, 'preferred_orientation': 112.23396810382866, 'sigma': 4.879713312847784, 'offset': 0.4548635591363733}",0.30576171173201705,0.6108164830931108
1557,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[1.4619602  0.6931219  0.57146394 0.43527573 0.4273131  0.5259198
 0.9971477  1.6789975  1.933802   1.1140497  0.61980844 0.5036713
 0.41743937 0.4663774  0.53178585 0.73273534 2.8181038  1.5874515 ]","[0.36722334 0.07802053 0.05213801 0.08198244 0.05601689 0.09552278
 0.12266561 0.272788   0.25152512 0.17162823 0.08405328 0.09107503
 0.07211871 0.06787013 0.04852817 0.08690574 0.29472758 0.338384  ]","{'amplitude': 3.5677411552070333, 'preferred_orientation': 327.0784215417615, 'sigma': 14.520607307949753, 'offset': 0.6201452017115588}",0.7676002334718544,0.5898728856999061
1564,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[0.29208684 0.40024018 0.5076726  0.5923956  0.7850528  0.7096044
 0.7495137  0.7560892  0.40052873 0.27070242 0.45176607 0.44929332
 0.60491896 0.650197   0.83173215 0.6105555  0.7582721  0.35627604]","[0.06183001 0.11731596 0.08464895 0.14698058 0.15147511 0.09638579
 0.06560548 0.26991426 0.06958989 0.06733858 0.04390399 0.05874474
 0.1703174  0.05143572 0.12281617 0.05821008 0.27106223 0.02990622]","{'amplitude': 1.0565989849980018, 'preferred_orientation': 280.11701341676246, 'sigma': 43.62060389516473, 'offset': 0.25384793487915974}",0.7839427601172575,0.42360174499506276
1570,[  0  20  40  60  80 100 120 140 160 180 200 220 240 260 280 300 320 340],"[2.2820556  3.0361538  2.7047725  0.877391   0.21863353 0.4164742
 0.72599125 0.49427176 0.9522898  2.2817504  3.2017112  2.8273113
 0.6988859  0.1944783  0.40136418 0.36650905 0.53691185 1.1075072 ]","[0.21995488 0.12234573 0.19389997 0.16428704 0.0586836  0.03992611
 0.10435794 0.0839171  0.09927312 0.13268433 0.11875199 0.14546304
 0.1054134  0.04273995 0.08210692 0.06755045 0.10143376 0.14624362]","{'amplitude': 5.756156625506043, 'preferred_orientation': 201.83888279034525, 'sigma': 21.388603016090595, 'offset': 0.46471935791869956}",0.9405889502725677,0.7557040301311118
